job_id,topology,p_ws,gamma,epsilon,init_dist,run,n_clusters,polarised,std_opinion,mean_cluster_size,max_cluster_frac,convergence_step
10768,ws,0.05,1.5,0.3,bimodal,18,2,True,0.29857634398488925,500.0,0.5,1000
10769,ws,0.05,1.5,0.3,bimodal,19,2,True,0.30018245960377793,500.0,0.5,1000
10770,ws,0.05,1.5,0.3,bimodal,20,2,True,0.30070542793728816,500.0,0.5,1000
10771,ws,0.05,1.5,0.3,bimodal,21,2,True,0.30091663566068316,500.0,0.5,1000
10772,ws,0.05,1.5,0.3,bimodal,22,2,True,0.29969968078655324,500.0,0.5,1000
10773,ws,0.05,1.5,0.3,bimodal,23,2,True,0.29782199079978955,500.0,0.5,1000
10774,ws,0.05,1.5,0.3,bimodal,24,2,True,0.297955137922269,500.0,0.5,1000
10775,ws,0.05,1.5,0.3,bimodal,25,2,True,0.29788386804173095,500.0,0.5,1000
10776,ws,0.05,1.5,0.3,bimodal,26,2,True,0.2984625130720895,500.0,0.5,1000
10777,ws,0.05,1.5,0.3,bimodal,27,2,True,0.2940853173393654,500.0,0.5,1000
10778,ws,0.05,1.5,0.3,bimodal,28,2,True,0.296154568984349,500.0,0.5,1000
10779,ws,0.05,1.5,0.3,bimodal,29,2,True,0.29990649862852164,500.0,0.5,1000
10780,ws,0.05,1.5,0.3,bimodal,30,2,True,0.29961706517567,500.0,0.5,1000
10781,ws,0.05,1.5,0.3,bimodal,31,2,True,0.29896515197619666,500.0,0.5,1000
10782,ws,0.05,1.5,0.3,bimodal,32,2,True,0.2991699767683009,500.0,0.5,1000
10783,ws,0.05,1.5,0.3,bimodal,33,2,True,0.2998329899283414,500.0,0.5,1000
10784,ws,0.05,1.5,0.3,bimodal,34,2,True,0.29838963423754256,500.0,0.5,1000
10785,ws,0.05,1.5,0.3,bimodal,35,2,True,0.29839059143728286,500.0,0.5,1000
10786,ws,0.05,1.5,0.3,bimodal,36,2,True,0.29585628187094554,500.0,0.5,1000
10787,ws,0.05,1.5,0.3,bimodal,37,2,True,0.3036814632430459,500.0,0.5,1000
10788,ws,0.05,1.5,0.3,bimodal,38,2,True,0.2976411815115157,500.0,0.5,1000
10789,ws,0.05,1.5,0.3,bimodal,39,2,True,0.30158121591094955,500.0,0.5,1000
10790,ws,0.05,1.5,0.3,bimodal,40,2,True,0.30237497087244003,500.0,0.5,1000
10791,ws,0.05,1.5,0.3,bimodal,41,2,True,0.30081954538155825,500.0,0.5,1000
10792,ws,0.05,1.5,0.3,bimodal,42,2,True,0.3042144070661398,500.0,0.5,1000
10793,ws,0.05,1.5,0.3,bimodal,43,2,True,0.3000820549267068,500.0,0.5,1000
10794,ws,0.05,1.5,0.3,bimodal,44,2,True,0.29931422286110543,500.0,0.5,1000
10795,ws,0.05,1.5,0.3,bimodal,45,2,True,0.29600401144901073,500.0,0.5,1000
10796,ws,0.05,1.5,0.3,bimodal,46,2,True,0.30040573743980753,500.0,0.5,1000
10797,ws,0.05,1.5,0.3,bimodal,47,2,True,0.2960052007671411,500.0,0.5,1000
10798,ws,0.05,1.5,0.3,bimodal,48,2,True,0.29982383131698637,500.0,0.5,1000
10799,ws,0.05,1.5,0.3,bimodal,49,2,True,0.2990926872213014,500.0,0.5,1000
10800,ws,0.05,1.5,0.4,uniform,0,3,True,0.049078903180765854,333.3333333333333,0.989,1000
10801,ws,0.05,1.5,0.4,uniform,1,3,True,0.04714875412436574,333.3333333333333,0.989,1000
10802,ws,0.05,1.5,0.4,uniform,2,3,True,0.03710867012076449,333.3333333333333,0.993,1000
10803,ws,0.05,1.5,0.4,uniform,3,3,True,0.0501691287106467,333.3333333333333,0.988,1000
10804,ws,0.05,1.5,0.4,uniform,4,3,True,0.05372599078025405,333.3333333333333,0.986,1000
10805,ws,0.05,1.5,0.4,uniform,5,3,True,0.06536602291550421,333.3333333333333,0.98,1000
10806,ws,0.05,1.5,0.4,uniform,6,3,True,0.06822353235370698,333.3333333333333,0.978,1000
10807,ws,0.05,1.5,0.4,uniform,7,3,True,0.052388155156930676,333.3333333333333,0.987,1000
10808,ws,0.05,1.5,0.4,uniform,8,3,True,0.055410481850429835,333.3333333333333,0.985,1000
10809,ws,0.05,1.5,0.4,uniform,9,3,True,0.05868880943378433,333.3333333333333,0.983,1000
10810,ws,0.05,1.5,0.4,uniform,10,3,True,0.04393103521316637,333.3333333333333,0.991,1000
10811,ws,0.05,1.5,0.4,uniform,11,3,True,0.05475304608712492,333.3333333333333,0.986,1000
10812,ws,0.05,1.5,0.4,uniform,12,3,True,0.04140388081987211,333.3333333333333,0.992,1000
10813,ws,0.05,1.5,0.4,uniform,13,3,True,0.03601556044549579,333.3333333333333,0.994,1000
10814,ws,0.05,1.5,0.4,uniform,14,3,True,0.061186906574730936,333.3333333333333,0.981,1000
10815,ws,0.05,1.5,0.4,uniform,15,3,True,0.04251832121797158,333.3333333333333,0.991,1000
10816,ws,0.05,1.5,0.4,uniform,16,3,True,0.04498639518241586,333.3333333333333,0.99,1000
10817,ws,0.05,1.5,0.4,uniform,17,3,True,0.05099724497769151,333.3333333333333,0.988,1000
10818,ws,0.05,1.5,0.4,uniform,18,3,True,0.052751217976983254,333.3333333333333,0.987,1000
10819,ws,0.05,1.5,0.4,uniform,19,3,True,0.06498252565021562,333.3333333333333,0.979,1000
10820,ws,0.05,1.5,0.4,uniform,20,3,True,0.050175280494731384,333.3333333333333,0.988,1000
10821,ws,0.05,1.5,0.4,uniform,21,3,True,0.07229305068742628,333.3333333333333,0.976,1000
10822,ws,0.05,1.5,0.4,uniform,22,3,True,0.05055580300398034,333.3333333333333,0.987,1000
10823,ws,0.05,1.5,0.4,uniform,23,3,True,0.07918359495824866,333.3333333333333,0.97,1000
10824,ws,0.05,1.5,0.4,uniform,24,3,True,0.04524090268276281,333.3333333333333,0.99,1000
10825,ws,0.05,1.5,0.4,uniform,25,3,True,0.04086141792634203,333.3333333333333,0.992,1000
10826,ws,0.05,1.5,0.4,uniform,26,3,True,0.04739803922425539,333.3333333333333,0.989,1000
10827,ws,0.05,1.5,0.4,uniform,27,3,True,0.05196042448477039,333.3333333333333,0.985,1000
10828,ws,0.05,1.5,0.4,uniform,28,3,True,0.040890157499472654,333.3333333333333,0.992,1000
10829,ws,0.05,1.5,0.4,uniform,29,3,True,0.05285877140479691,333.3333333333333,0.987,1000
10830,ws,0.05,1.5,0.4,uniform,30,2,True,0.04409052356482892,500.0,0.992,1000
10831,ws,0.05,1.5,0.4,uniform,31,3,True,0.0655731787242173,333.3333333333333,0.979,1000
10832,ws,0.05,1.5,0.4,uniform,32,3,True,0.04590806544234788,333.3333333333333,0.99,1000
10833,ws,0.05,1.5,0.4,uniform,33,3,True,0.066888455566628,333.3333333333333,0.978,1000
10834,ws,0.05,1.5,0.4,uniform,34,3,True,0.061140321368666685,333.3333333333333,0.981,1000
10835,ws,0.05,1.5,0.4,uniform,35,3,True,0.06985020795589861,333.3333333333333,0.978,1000
10836,ws,0.05,1.5,0.4,uniform,36,3,True,0.0640289253637611,333.3333333333333,0.98,1000
10837,ws,0.05,1.5,0.4,uniform,37,2,True,0.05209777867341471,500.0,0.987,1000
10838,ws,0.05,1.5,0.4,uniform,38,3,True,0.05415997304433741,333.3333333333333,0.987,1000
10839,ws,0.05,1.5,0.4,uniform,39,3,True,0.05982545913911961,333.3333333333333,0.983,1000
10840,ws,0.05,1.5,0.4,uniform,40,3,True,0.05263446384024345,333.3333333333333,0.986,1000
10841,ws,0.05,1.5,0.4,uniform,41,3,True,0.061752038942425994,333.3333333333333,0.982,1000
10842,ws,0.05,1.5,0.4,uniform,42,3,True,0.05630206893801506,333.3333333333333,0.985,1000
10843,ws,0.05,1.5,0.4,uniform,43,3,True,0.0793985402000219,333.3333333333333,0.969,1000
10844,ws,0.05,1.5,0.4,uniform,44,3,True,0.049122951621976434,333.3333333333333,0.989,1000
10845,ws,0.05,1.5,0.4,uniform,45,3,True,0.06190712932887923,333.3333333333333,0.982,1000
10846,ws,0.05,1.5,0.4,uniform,46,3,True,0.0478279806317896,333.3333333333333,0.989,1000
10847,ws,0.05,1.5,0.4,uniform,47,3,True,0.05396053134652052,333.3333333333333,0.987,1000
10848,ws,0.05,1.5,0.4,uniform,48,3,True,0.055037598247624046,333.3333333333333,0.987,1000
10849,ws,0.05,1.5,0.4,uniform,49,3,True,0.051198079486849686,333.3333333333333,0.988,1000
10850,ws,0.05,1.5,0.4,bimodal,0,1,False,2.4641203823518946e-06,1000.0,1.0,1000
10851,ws,0.05,1.5,0.4,bimodal,1,2,True,0.30033518894161576,500.0,0.5,1000
10852,ws,0.05,1.5,0.4,bimodal,2,2,True,0.2933677771643952,500.0,0.5,1000
10853,ws,0.05,1.5,0.4,bimodal,3,2,True,0.01271386553400335,500.0,0.999,1000
10854,ws,0.05,1.5,0.4,bimodal,4,2,True,0.2994950871243655,500.0,0.5,1000
10855,ws,0.05,1.5,0.4,bimodal,5,2,True,0.014694754025898439,500.0,0.999,1000
10856,ws,0.05,1.5,0.4,bimodal,6,2,True,0.30292014077934054,500.0,0.5,1000
10857,ws,0.05,1.5,0.4,bimodal,7,2,True,0.3001832657847185,500.0,0.502,1000
10858,ws,0.05,1.5,0.4,bimodal,8,2,True,0.2971216294929029,500.0,0.5,1000
10859,ws,0.05,1.5,0.4,bimodal,9,2,True,0.29820480632605467,500.0,0.5,1000
10860,ws,0.05,1.5,0.4,bimodal,10,2,True,0.29838033652546103,500.0,0.5,1000
10861,ws,0.05,1.5,0.4,bimodal,11,2,True,0.29634800907903774,500.0,0.505,1000
10862,ws,0.05,1.5,0.4,bimodal,12,2,True,0.29667039119719263,500.0,0.501,1000
10863,ws,0.05,1.5,0.4,bimodal,13,2,True,0.300507235040998,500.0,0.5,1000
10864,ws,0.05,1.5,0.4,bimodal,14,2,True,0.301931309846716,500.0,0.502,1000
10865,ws,0.05,1.5,0.4,bimodal,15,2,True,0.01319550903893492,500.0,0.999,1000
10866,ws,0.05,1.5,0.4,bimodal,16,2,True,0.2995867179481098,500.0,0.501,1000
10867,ws,0.05,1.5,0.4,bimodal,17,2,True,0.30064477621396957,500.0,0.5,1000
10868,ws,0.05,1.5,0.4,bimodal,18,2,True,0.3016854282904677,500.0,0.5,1000
10869,ws,0.05,1.5,0.4,bimodal,19,2,True,0.30152226535149057,500.0,0.5,1000
10870,ws,0.05,1.5,0.4,bimodal,20,2,True,0.30125082797511316,500.0,0.5,1000
10871,ws,0.05,1.5,0.4,bimodal,21,2,True,0.2968726419224174,500.0,0.502,1000
10872,ws,0.05,1.5,0.4,bimodal,22,2,True,0.29801941565806767,500.0,0.501,1000
10873,ws,0.05,1.5,0.4,bimodal,23,2,True,0.30106585374938605,500.0,0.5,1000
10874,ws,0.05,1.5,0.4,bimodal,24,2,True,0.30174383824247963,500.0,0.5,1000
10875,ws,0.05,1.5,0.4,bimodal,25,1,False,4.0852167173209745e-06,1000.0,1.0,1000
10876,ws,0.05,1.5,0.4,bimodal,26,1,False,2.055290892042479e-06,1000.0,1.0,1000
10877,ws,0.05,1.5,0.4,bimodal,27,2,True,0.2998008046758533,500.0,0.501,1000
10878,ws,0.05,1.5,0.4,bimodal,28,1,False,2.97264360766039e-06,1000.0,1.0,1000
10879,ws,0.05,1.5,0.4,bimodal,29,2,True,0.29840016427497285,500.0,0.5,1000
10880,ws,0.05,1.5,0.4,bimodal,30,2,True,0.301278035559917,500.0,0.5,1000
10881,ws,0.05,1.5,0.4,bimodal,31,2,True,0.29959688855780087,500.0,0.501,1000
10882,ws,0.05,1.5,0.4,bimodal,32,1,False,8.810633845404779e-06,1000.0,1.0,1000
10883,ws,0.05,1.5,0.4,bimodal,33,1,False,1.1888435171157327e-05,1000.0,1.0,1000
10884,ws,0.05,1.5,0.4,bimodal,34,2,True,0.30475817786957116,500.0,0.501,1000
10885,ws,0.05,1.5,0.4,bimodal,35,2,True,0.30061536953101403,500.0,0.501,1000
10886,ws,0.05,1.5,0.4,bimodal,36,2,True,0.2986026919443165,500.0,0.501,1000
10887,ws,0.05,1.5,0.4,bimodal,37,2,True,0.30147699837458203,500.0,0.5,1000
10888,ws,0.05,1.5,0.4,bimodal,38,2,True,0.29788182692755444,500.0,0.501,1000
10889,ws,0.05,1.5,0.4,bimodal,39,2,True,0.2985621691890456,500.0,0.5,1000
10890,ws,0.05,1.5,0.4,bimodal,40,2,True,0.29701491236590966,500.0,0.5,1000
10891,ws,0.05,1.5,0.4,bimodal,41,2,True,0.2984038785439722,500.0,0.502,1000
10892,ws,0.05,1.5,0.4,bimodal,42,2,True,0.2994570574460339,500.0,0.501,1000
10893,ws,0.05,1.5,0.4,bimodal,43,2,True,0.30205278228074833,500.0,0.5,1000
10894,ws,0.05,1.5,0.4,bimodal,44,2,True,0.2992151016005452,500.0,0.501,1000
10895,ws,0.05,1.5,0.4,bimodal,45,1,False,1.0008883398444947e-05,1000.0,1.0,1000
10896,ws,0.05,1.5,0.4,bimodal,46,2,True,0.012818451798383193,500.0,0.999,1000
10897,ws,0.05,1.5,0.4,bimodal,47,2,True,0.3010005121172642,500.0,0.5,1000
10898,ws,0.05,1.5,0.4,bimodal,48,2,True,0.2987272709178069,500.0,0.5,1000
10899,ws,0.05,1.5,0.4,bimodal,49,2,True,0.29872427949305,500.0,0.5,1000
10900,ws,0.05,1.5,0.5,uniform,0,1,False,1.8067118795482959e-06,1000.0,1.0,1000
10901,ws,0.05,1.5,0.5,uniform,1,1,False,1.8819315068160838e-07,1000.0,1.0,1000
10902,ws,0.05,1.5,0.5,uniform,2,1,False,2.856703349824241e-07,1000.0,1.0,1000
10903,ws,0.05,1.5,0.5,uniform,3,1,False,4.67506840187814e-07,1000.0,1.0,1000
10904,ws,0.05,1.5,0.5,uniform,4,1,False,2.515475931165185e-07,1000.0,1.0,1000
10905,ws,0.05,1.5,0.5,uniform,5,1,False,4.058891408282464e-06,1000.0,1.0,1000
10906,ws,0.05,1.5,0.5,uniform,6,1,False,5.747641043615776e-07,1000.0,1.0,1000
10907,ws,0.05,1.5,0.5,uniform,7,1,False,2.0779658118095217e-06,1000.0,1.0,1000
10908,ws,0.05,1.5,0.5,uniform,8,2,True,0.015913436836909486,500.0,0.999,1000
10909,ws,0.05,1.5,0.5,uniform,9,1,False,3.403535912124354e-07,1000.0,1.0,1000
10910,ws,0.05,1.5,0.5,uniform,10,2,True,0.022435161896942585,500.0,0.998,1000
10911,ws,0.05,1.5,0.5,uniform,11,1,False,2.267608394353264e-07,1000.0,1.0,1000
10912,ws,0.05,1.5,0.5,uniform,12,1,False,1.193309320175762e-06,1000.0,1.0,1000
10913,ws,0.05,1.5,0.5,uniform,13,1,False,5.460325865831603e-06,1000.0,1.0,1000
10914,ws,0.05,1.5,0.5,uniform,14,1,False,2.3141254970823406e-06,1000.0,1.0,1000
10915,ws,0.05,1.5,0.5,uniform,15,1,False,6.351627756390577e-06,1000.0,1.0,1000
10916,ws,0.05,1.5,0.5,uniform,16,1,False,1.752667098267953e-06,1000.0,1.0,1000
10917,ws,0.05,1.5,0.5,uniform,17,2,True,0.02307745461295519,500.0,0.998,1000
10918,ws,0.05,1.5,0.5,uniform,18,1,False,1.546420872794589e-07,1000.0,1.0,1000
10919,ws,0.05,1.5,0.5,uniform,19,1,False,2.005777834233057e-05,1000.0,1.0,1000
10920,ws,0.05,1.5,0.5,uniform,20,1,False,6.99665586329975e-06,1000.0,1.0,1000
10921,ws,0.05,1.5,0.5,uniform,21,1,False,2.5357032672247996e-07,1000.0,1.0,1000
10922,ws,0.05,1.5,0.5,uniform,22,1,False,4.557902811190515e-07,1000.0,1.0,1000
10923,ws,0.05,1.5,0.5,uniform,23,1,False,9.062329849533636e-08,1000.0,1.0,1000
10924,ws,0.05,1.5,0.5,uniform,24,1,False,4.487278345534415e-07,1000.0,1.0,1000
10925,ws,0.05,1.5,0.5,uniform,25,1,False,3.0562860761736703e-06,1000.0,1.0,1000
10926,ws,0.05,1.5,0.5,uniform,26,2,True,0.016611121960970643,500.0,0.999,1000
10927,ws,0.05,1.5,0.5,uniform,27,1,False,1.1484594292563696e-06,1000.0,1.0,1000
10928,ws,0.05,1.5,0.5,uniform,28,1,False,3.533320010061616e-07,1000.0,1.0,1000
10929,ws,0.05,1.5,0.5,uniform,29,1,False,1.3091997384840346e-06,1000.0,1.0,1000
10930,ws,0.05,1.5,0.5,uniform,30,1,False,3.514793308012254e-07,1000.0,1.0,1000
10931,ws,0.05,1.5,0.5,uniform,31,1,False,3.978334351988501e-07,1000.0,1.0,1000
10932,ws,0.05,1.5,0.5,uniform,32,1,False,5.447717400750187e-06,1000.0,1.0,1000
10933,ws,0.05,1.5,0.5,uniform,33,1,False,3.585643430013435e-06,1000.0,1.0,1000
10934,ws,0.05,1.5,0.5,uniform,34,1,False,4.15353217090844e-07,1000.0,1.0,1000
10935,ws,0.05,1.5,0.5,uniform,35,1,False,3.9346312640421275e-06,1000.0,1.0,1000
10936,ws,0.05,1.5,0.5,uniform,36,1,False,1.5420794258361295e-07,1000.0,1.0,1000
10937,ws,0.05,1.5,0.5,uniform,37,1,False,8.448239439135873e-07,1000.0,1.0,1000
10938,ws,0.05,1.5,0.5,uniform,38,1,False,1.4920226668883864e-07,1000.0,1.0,1000
10939,ws,0.05,1.5,0.5,uniform,39,1,False,2.9931127947998738e-06,1000.0,1.0,1000
10940,ws,0.05,1.5,0.5,uniform,40,1,False,2.5101068416504684e-06,1000.0,1.0,1000
10941,ws,0.05,1.5,0.5,uniform,41,1,False,1.959998105981071e-06,1000.0,1.0,1000
10942,ws,0.05,1.5,0.5,uniform,42,1,False,1.9161790166171855e-07,1000.0,1.0,1000
10943,ws,0.05,1.5,0.5,uniform,43,1,False,9.402347828135599e-07,1000.0,1.0,1000
10944,ws,0.05,1.5,0.5,uniform,44,1,False,4.123850354489166e-07,1000.0,1.0,1000
10945,ws,0.05,1.5,0.5,uniform,45,1,False,6.398018397388266e-07,1000.0,1.0,1000
10946,ws,0.05,1.5,0.5,uniform,46,1,False,2.7534451077457376e-06,1000.0,1.0,1000
10947,ws,0.05,1.5,0.5,uniform,47,2,True,0.028126466893986096,500.0,0.997,1000
10948,ws,0.05,1.5,0.5,uniform,48,1,False,1.1074161017262374e-07,1000.0,1.0,1000
10949,ws,0.05,1.5,0.5,uniform,49,1,False,2.1650032840507327e-06,1000.0,1.0,1000
10950,ws,0.05,1.5,0.5,bimodal,0,1,False,9.478044897233123e-08,1000.0,1.0,1000
10951,ws,0.05,1.5,0.5,bimodal,1,1,False,2.367359957315099e-06,1000.0,1.0,1000
10952,ws,0.05,1.5,0.5,bimodal,2,1,False,2.9383770795274643e-05,1000.0,1.0,1000
10953,ws,0.05,1.5,0.5,bimodal,3,1,False,4.114012773449732e-06,1000.0,1.0,1000
10954,ws,0.05,1.5,0.5,bimodal,4,1,False,2.5291430768945217e-07,1000.0,1.0,1000
10955,ws,0.05,1.5,0.5,bimodal,5,1,False,2.3261751117664454e-07,1000.0,1.0,1000
10956,ws,0.05,1.5,0.5,bimodal,6,1,False,1.0695633170973642e-06,1000.0,1.0,1000
10957,ws,0.05,1.5,0.5,bimodal,7,1,False,4.263700922105712e-06,1000.0,1.0,1000
10958,ws,0.05,1.5,0.5,bimodal,8,1,False,5.793942167832897e-06,1000.0,1.0,1000
10959,ws,0.05,1.5,0.5,bimodal,9,1,False,2.617020803881007e-06,1000.0,1.0,1000
10960,ws,0.05,1.5,0.5,bimodal,10,1,False,1.329512979422583e-06,1000.0,1.0,1000
10961,ws,0.05,1.5,0.5,bimodal,11,1,False,2.1346185335359473e-07,1000.0,1.0,1000
10962,ws,0.05,1.5,0.5,bimodal,12,1,False,2.867920820385226e-05,1000.0,1.0,1000
10963,ws,0.05,1.5,0.5,bimodal,13,1,False,8.676597305811215e-07,1000.0,1.0,1000
10964,ws,0.05,1.5,0.5,bimodal,14,1,False,7.789947095660659e-06,1000.0,1.0,1000
10965,ws,0.05,1.5,0.5,bimodal,15,1,False,3.012233500030141e-06,1000.0,1.0,1000
10966,ws,0.05,1.5,0.5,bimodal,16,1,False,3.679431667418501e-06,1000.0,1.0,1000
10967,ws,0.05,1.5,0.5,bimodal,17,1,False,7.592107410071552e-05,1000.0,1.0,1000
10968,ws,0.05,1.5,0.5,bimodal,18,1,False,1.6428585567078144e-06,1000.0,1.0,1000
10969,ws,0.05,1.5,0.5,bimodal,19,1,False,8.291260566840889e-07,1000.0,1.0,1000
10970,ws,0.05,1.5,0.5,bimodal,20,1,False,9.361928663957205e-06,1000.0,1.0,1000
10971,ws,0.05,1.5,0.5,bimodal,21,1,False,9.309142947439645e-07,1000.0,1.0,1000
10972,ws,0.05,1.5,0.5,bimodal,22,1,False,1.0776261054832007e-06,1000.0,1.0,1000
10973,ws,0.05,1.5,0.5,bimodal,23,1,False,1.544573509505123e-07,1000.0,1.0,1000
10974,ws,0.05,1.5,0.5,bimodal,24,1,False,4.571870743172462e-05,1000.0,1.0,1000
10975,ws,0.05,1.5,0.5,bimodal,25,1,False,1.4169105349337589e-05,1000.0,1.0,1000
10976,ws,0.05,1.5,0.5,bimodal,26,1,False,6.416282377721396e-07,1000.0,1.0,1000
10977,ws,0.05,1.5,0.5,bimodal,27,1,False,1.9170604044887297e-06,1000.0,1.0,1000
10978,ws,0.05,1.5,0.5,bimodal,28,1,False,8.165760235181718e-07,1000.0,1.0,1000
10979,ws,0.05,1.5,0.5,bimodal,29,1,False,2.628260749363384e-07,1000.0,1.0,1000
10980,ws,0.05,1.5,0.5,bimodal,30,1,False,1.860616643818242e-05,1000.0,1.0,1000
10981,ws,0.05,1.5,0.5,bimodal,31,1,False,3.0716074533397587e-06,1000.0,1.0,1000
10982,ws,0.05,1.5,0.5,bimodal,32,1,False,2.244991706702303e-06,1000.0,1.0,1000
10983,ws,0.05,1.5,0.5,bimodal,33,1,False,1.2907300980006006e-07,1000.0,1.0,1000
10984,ws,0.05,1.5,0.5,bimodal,34,1,False,1.236083122366985e-06,1000.0,1.0,1000
10985,ws,0.05,1.5,0.5,bimodal,35,1,False,7.500216624190192e-08,1000.0,1.0,1000
10986,ws,0.05,1.5,0.5,bimodal,36,1,False,2.464486744535026e-05,1000.0,1.0,1000
10987,ws,0.05,1.5,0.5,bimodal,37,1,False,4.346649698778878e-06,1000.0,1.0,1000
10988,ws,0.05,1.5,0.5,bimodal,38,1,False,6.917411167583326e-07,1000.0,1.0,1000
10989,ws,0.05,1.5,0.5,bimodal,39,1,False,5.891731916299254e-06,1000.0,1.0,1000
10990,ws,0.05,1.5,0.5,bimodal,40,1,False,9.52783546605505e-07,1000.0,1.0,1000
10991,ws,0.05,1.5,0.5,bimodal,41,1,False,1.6009048848447815e-07,1000.0,1.0,1000
10992,ws,0.05,1.5,0.5,bimodal,42,1,False,1.1794415459006424e-06,1000.0,1.0,1000
10993,ws,0.05,1.5,0.5,bimodal,43,1,False,3.6112442034191934e-06,1000.0,1.0,1000
10994,ws,0.05,1.5,0.5,bimodal,44,1,False,4.0422669429064455e-06,1000.0,1.0,1000
10995,ws,0.05,1.5,0.5,bimodal,45,1,False,3.272952421959305e-08,1000.0,1.0,1000
10996,ws,0.05,1.5,0.5,bimodal,46,1,False,1.2922705343740737e-07,1000.0,1.0,1000
10997,ws,0.05,1.5,0.5,bimodal,47,1,False,6.387579734143325e-06,1000.0,1.0,1000
10998,ws,0.05,1.5,0.5,bimodal,48,1,False,4.683169047144077e-06,1000.0,1.0,1000
10999,ws,0.05,1.5,0.5,bimodal,49,1,False,5.691868762475699e-06,1000.0,1.0,1000
11000,ws,0.05,2.0,0.1,uniform,0,10,True,0.2919873612965235,100.0,0.119,1000
11001,ws,0.05,2.0,0.1,uniform,1,10,True,0.28609011524593186,100.0,0.178,1000
11002,ws,0.05,2.0,0.1,uniform,2,10,True,0.2876011792671469,100.0,0.139,1000
11003,ws,0.05,2.0,0.1,uniform,3,10,True,0.2882353902810933,100.0,0.136,1000
11004,ws,0.05,2.0,0.1,uniform,4,10,True,0.2874333566268686,100.0,0.15,1000
11005,ws,0.05,2.0,0.1,uniform,5,10,True,0.2861807125584029,100.0,0.134,1000
11006,ws,0.05,2.0,0.1,uniform,6,10,True,0.28693513895645567,100.0,0.137,1000
11007,ws,0.05,2.0,0.1,uniform,7,10,True,0.2887775287329885,100.0,0.116,1000
11008,ws,0.05,2.0,0.1,uniform,8,10,True,0.29341781577196546,100.0,0.124,1000
11009,ws,0.05,2.0,0.1,uniform,9,10,True,0.2840980618305378,100.0,0.124,1000
11010,ws,0.05,2.0,0.1,uniform,10,10,True,0.27972160919214606,100.0,0.135,1000
11011,ws,0.05,2.0,0.1,uniform,11,10,True,0.28407744582776523,100.0,0.123,1000
11012,ws,0.05,2.0,0.1,uniform,12,10,True,0.29246503106035515,100.0,0.124,1000
11013,ws,0.05,2.0,0.1,uniform,13,10,True,0.28958101105038897,100.0,0.147,1000
11014,ws,0.05,2.0,0.1,uniform,14,10,True,0.2823924017111239,100.0,0.124,1000
11015,ws,0.05,2.0,0.1,uniform,15,10,True,0.2880710163805396,100.0,0.122,1000
11016,ws,0.05,2.0,0.1,uniform,16,10,True,0.2745425216240232,100.0,0.149,1000
11017,ws,0.05,2.0,0.1,uniform,17,10,True,0.28397432992561267,100.0,0.122,1000
11018,ws,0.05,2.0,0.1,uniform,18,10,True,0.2888084852630843,100.0,0.129,1000
11019,ws,0.05,2.0,0.1,uniform,19,10,True,0.287437712015526,100.0,0.135,1000
11020,ws,0.05,2.0,0.1,uniform,20,10,True,0.28493473380617756,100.0,0.131,1000
11021,ws,0.05,2.0,0.1,uniform,21,10,True,0.2792863757525935,100.0,0.13,1000
11022,ws,0.05,2.0,0.1,uniform,22,10,True,0.28600142222296887,100.0,0.137,1000
11023,ws,0.05,2.0,0.1,uniform,23,10,True,0.2754181552578171,100.0,0.136,1000
11024,ws,0.05,2.0,0.1,uniform,24,10,True,0.2909909212018656,100.0,0.122,1000
11025,ws,0.05,2.0,0.1,uniform,25,10,True,0.29353942545858647,100.0,0.126,1000
11026,ws,0.05,2.0,0.1,uniform,26,10,True,0.28522480749532225,100.0,0.132,1000
11027,ws,0.05,2.0,0.1,uniform,27,10,True,0.29556643896021934,100.0,0.117,1000
11028,ws,0.05,2.0,0.1,uniform,28,10,True,0.2943513909674469,100.0,0.123,1000
11029,ws,0.05,2.0,0.1,uniform,29,10,True,0.2907853978775377,100.0,0.157,1000
11030,ws,0.05,2.0,0.1,uniform,30,10,True,0.28827287849959243,100.0,0.126,1000
11031,ws,0.05,2.0,0.1,uniform,31,10,True,0.27491614758347566,100.0,0.121,1000
11032,ws,0.05,2.0,0.1,uniform,32,10,True,0.2788739069611019,100.0,0.125,1000
11033,ws,0.05,2.0,0.1,uniform,33,10,True,0.2902626775516819,100.0,0.121,1000
11034,ws,0.05,2.0,0.1,uniform,34,10,True,0.289637848126654,100.0,0.13,1000
11035,ws,0.05,2.0,0.1,uniform,35,10,True,0.2856698311919851,100.0,0.129,1000
11036,ws,0.05,2.0,0.1,uniform,36,10,True,0.28044158950197356,100.0,0.131,1000
11037,ws,0.05,2.0,0.1,uniform,37,10,True,0.29007747069023004,100.0,0.12,1000
11038,ws,0.05,2.0,0.1,uniform,38,10,True,0.28606652616317274,100.0,0.123,1000
11039,ws,0.05,2.0,0.1,uniform,39,10,True,0.28477567209313115,100.0,0.136,1000
11040,ws,0.05,2.0,0.1,uniform,40,10,True,0.2901628105538796,100.0,0.134,1000
11041,ws,0.05,2.0,0.1,uniform,41,10,True,0.2875078424640649,100.0,0.119,1000
11042,ws,0.05,2.0,0.1,uniform,42,10,True,0.28230765410675546,100.0,0.116,1000
11043,ws,0.05,2.0,0.1,uniform,43,10,True,0.2832175287642984,100.0,0.125,1000
